true_prevalence,epsilon,seed,is_null_condition,noisy_count,noisy_proportion,ci_lower,ci_upper,detected
0.005,8.0,1531793772,False,23,0.0050048723705927705,0.004923819008213063,0.005085925732972478,True
0.005,10.0,784754350,False,23,0.005009791767596751,0.004944949077692985,0.005074634457500517,True
0.005,10.0,1837561411,False,23,0.005007281104960595,0.004942438415056829,0.0050721237948643605,True
0.005,10.0,110907394,False,23,0.0049568549186815,0.004892012228777734,0.005021697608585266,True
0.005,10.0,616974006,False,23,0.004966653293570384,0.004901810603666618,0.00503149598347415,True
0.005,10.0,1769404977,False,23,0.00496297494893902,0.004898132259035254,0.0050278176388427855,True
0.005,10.0,1394648748,False,23,0.004980986062202021,0.004916143372298255,0.005045828752105787,True
0.005,10.0,1097734646,False,23,0.004964683933894328,0.004899841243990562,0.005029526623798094,True
0.005,10.0,71899400,False,23,0.0049759688832771475,0.004911126193373382,0.005040811573180913,True
0.005,10.0,1369736609,False,23,0.005025396927421156,0.00496055423751739,0.005090239617324922,True
0.005,10.0,597000882,False,23,0.005023671704797538,0.0049588290148937725,0.005088514394701304,True
0.005,10.0,1655227138,False,23,0.004981635237912529,0.004916792548008763,0.005046477927816295,True
0.005,10.0,2020647126,False,23,0.004981934457790395,0.0049170917678866295,0.005046777147694161,True
0.005,10.0,1025882421,False,23,0.004993834628522135,0.004928991938618369,0.005058677318425901,True
0.005,10.0,784386553,False,23,0.004956399092265694,0.004891556402361928,0.0050212417821694595,True
0.005,10.0,1982521244,False,23,0.004977715635895083,0.004912872945991317,0.005042558325798849,True
0.005,10.0,2119814443,False,23,0.004975568948263775,0.004910726258360009,0.005040411638167541,True
0.005,10.0,1369437710,False,23,0.005003499391425973,0.004938656701522207,0.005068342081329739,True
0.005,10.0,1651566787,False,24,0.005103989886843485,0.005039147196939719,0.005168832576747251,True
0.005,10.0,1858176820,False,23,0.0049678772649160265,0.004903034575012261,0.005032719954819792,True
0.005,10.0,695404401,False,23,0.005020294538461608,0.0049554518485578425,0.005085137228365374,True
0.005,10.0,1696843227,False,23,0.004993380936171511,0.0049285382462677454,0.005058223626075277,True
0.005,10.0,2138093362,False,23,0.0049667457916414345,0.004901903101737669,0.0050315884815452004,True
0.005,10.0,1039634566,False,23,0.0049481350179492335,0.0048832923280454675,0.005012977707852999,True
0.005,10.0,1102111328,False,23,0.00498262692509622,0.004917784235192454,0.005047469614999986,True
0.005,10.0,1342722633,False,23,0.00499522369883324,0.0049303810089294745,0.005060066388737006,True
0.005,10.0,428251010,False,23,0.004911064723156311,0.004846222033252545,0.0049759074130600765,True
0.005,10.0,125328779,False,23,0.004964959081077527,0.004900116391173761,0.005029801770981293,True
0.005,10.0,145989874,False,23,0.004978962935431851,0.004914120245528085,0.005043805625335617,True
0.005,10.0,1480963201,False,23,0.00504991874505132,0.004985076055147554,0.005114761434955086,True
